11:30,C,4.24,322.00,4.0,1324.84
11:54,P,2.10,187.00,4.0,1324.84
13:24,C,2.67,265.00,4.0,1324.84
10:03,P,2.55,208.00,4.0,1186.19
10:48,C,2.38,265.00,4.0,1186.19
11:01,P,2.46,206.00,4.0,1186.19
13:24,C,2.60,317.00,4.0,1186.19
09:33,P,1.99,147.00,4.0,1375.75
10:33,C,2.12,302.00,4.0,1375.75
09:35,C,3.30,252.00,4.0,1353.95
11:01,P,1.87,197.00,4.0,1353.95
12:42,C,2.76,268.00,4.0,1353.95
09:30,P,0.63,118.00,4.0,1313.47
09:41,C,1.09,233.00,4.0,1313.47
15:33,C,2.37,306.00,4.0,1313.47
10:27,C,2.11,302.00,4.0,1349.32
09:30,P,1.60,191.00,4.0,1348.58
09:35,C,3.78,297.00,4.0,1348.58
13:21,P,3.10,351.00,4.0,1348.58
14:48,C,2.19,216.00,4.0,1348.58
09:47,P,1.35,135.00,4.0,1352.15
09:30,P,3.25,270.00,4.0,1467.11
11:04,C,1.23,214.00,4.0,1467.11
15:21,P,2.76,285.00,4.0,1467.11
09:36,C,4.82,353.00,4.0,1678.08
11:00,C,4.13,320.00,4.0,1678.08
09:30,C,1.35,200.00,4.0,1736.41
09:35,P,2.30,197.00,4.0,1736.41
11:06,C,2.62,333.00,4.0,1736.41
09:33,C,2.59,204.00,4.0,1744.06
12:00,C,2.67,253.00,4.0,1775.06
12:45,C,2.28,232.00,4.0,1775.06
13:21,P,2.60,196.00,4.0,1775.06
13:42,C,2.77,216.00,4.0,1775.06
09:30,P,2.06,194.00,4.0,1700.47
10:33,P,2.47,397.00,4.0,1700.47
11:30,P,3.82,298.00,4.0,1771.86
14:12,C,3.07,300.00,4.0,1771.86
15:12,P,3.07,339.00,4.0,1771.86
09:30,P,2.52,203.00,4.0,1713.79
09:33,P,2.06,175.00,4.0,1745.16
13:51,C,2.86,295.00,4.0,1745.16
09:30,P,2.15,237.00,4.0,1769.54
10:33,P,2.18,280.00,4.0,1769.54
09:33,C,1.81,195.00,4.0,1803.83
09:31,P,2.05,226.00,4.0,1830.71
09:54,P,2.15,245.00,4.0,1830.71
09:30,P,3.24,279.00,4.0,1815.17
11:00,C,1.54,226.00,4.0,1815.17
14:54,C,2.32,284.00,4.0,1815.17
09:30,P,2.53,222.00,4.0,1829.66
10:15,C,2.44,246.00,4.0,1829.66
09:30,P,3.71,297.00,4.0,1818.26
14:36,P,2.17,271.00,4.0,1818.26
09:33,P,2.35,223.00,4.0,1817.84
12:54,C,0.92,99.00,4.0,1817.84
15:03,P,2.43,312.00,4.0,1817.84
10:09,C,2.09,218.00,4.0,1877.19
11:02,P,1.88,184.00,4.0,1877.19
09:30,P,5.54,400.00,4.0,2014.96
09:33,C,2.11,208.00,4.0,2013.93
14:36,P,0.84,180.00,4.0,2013.93
09:33,P,1.93,237.00,4.0,2063.83
10:42,C,2.66,263.00,4.0,2063.83
11:03,P,2.15,370.00,4.0,2063.83
09:30,P,1.77,189.00,4.0,2090.48
09:30,C,2.44,220.00,4.0,2037.44
