12:04:11 p6 | C a3 mny-1 (real -0.99) 767/770 | mid 0.450 spr 4.4% | C:Filled 0.39 10.6s | V:FORZADO 0.35 16.1s | ida-vuelta -4.0$
12:04:48 p6 | P a3 mny-1 (real -1.01) 765/762 | mid 0.430 spr 4.7% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:05:12 p6 | P a4 mny-1 (real -1.01) 765/761 | mid 0.470 spr 4.3% | C:Filled 0.52 1.0s | V:FORZADO 0.5800000000000001 24.2s | ida-vuelta 6.0$
12:05:48 p6 | C a2 mny+0 (real +0.01) 766/768 | mid 0.720 spr 2.8% | C:Filled 0.59 2.5s | V:FORZADO 0.55 40.4s | ida-vuelta -4.0$
12:08:57 p6 | C a2 mny+3 (real +2.61) 763/765 | mid 1.620 spr 2.5% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:09:24 p6 | C a2 mny+5 (real +4.61) 761/763 | mid 1.875 spr 5.9% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
12:09:49 p6 | C a3 mny+5 (real +4.61) 761/764 | mid 2.735 spr 4.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:10:14 p6 | C a4 mny+5 (real +4.61) 761/765 | mid 3.495 spr 2.6% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:10:38 p6 | C a2 mny+10 (real +9.61) 756/758 | mid 1.985 spr 22.7% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
12:11:03 p6 | C a3 mny+10 (real +9.61) 756/759 | mid 2.980 spr 14.1% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:11:40 p6 | C a4 mny+10 (real +9.86) 756/760 | mid 3.965 spr 8.8% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:12:08 p6 | C a2 mny+20 (real +19.86) 746/748 | mid 2.010 spr 18.9% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:12:33 p6 | C a3 mny+20 (real +19.86) 746/749 | mid 3.245 spr 78.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:12:58 p6 | C a4 mny+20 (real +19.86) 746/750 | mid 4.000 spr 9.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
12:13:28 p7 | C a2 mny-5 (real -5.23) 771/773 | mid 0.020 spr 100.0% | C:Filled 0.03 0.5s | V:FORZADO 0.009999999999999998 16.1s | ida-vuelta -2.0$
12:13:57 p7 | P a2 mny-5 (real -4.77) 761/759 | mid 0.030 spr 66.7% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:14:22 p7 | C a3 mny-5 (real -5.23) 771/774 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:14:46 p7 | P a3 mny-5 (real -4.77) 761/758 | mid 0.040 spr 50.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:15:11 p7 | C a4 mny-5 (real -5.23) 771/775 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
12:15:36 p7 | P a4 mny-5 (real -4.77) 761/757 | mid 0.040 spr 50.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:16:16 p7 | P a2 mny-3 (real -2.54) 763/761 | mid 0.140 spr 14.3% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
12:16:44 p7 | P a3 mny-3 (real -2.54) 763/760 | mid 0.160 spr 12.5% | C:Filled 0.17 8.1s | V:FORZADO 0.15000000000000002 40.5s | ida-vuelta -2.0$
12:17:43 p7 | P a4 mny-3 (real -2.54) 763/759 | mid 0.170 spr 11.8% | C:Filled 0.17 1.0s | V:FORZADO 0.16 40.5s | ida-vuelta -1.0$
12:18:34 p7 | P a2 mny-1 (real -0.54) 765/763 | mid 0.460 spr 4.3% | C:Filled 0.45 1.0s | V:FORZADO 0.43 16.1s | ida-vuelta -2.0$
12:19:01 p7 | P a3 mny-1 (real -0.54) 765/762 | mid 0.550 spr 3.6% | C:Filled 0.53 2.0s | V:FORZADO 0.5 16.2s | ida-vuelta -3.0$
12:19:30 p7 | P a4 mny-1 (real -0.54) 765/761 | mid 0.600 spr 3.3% | C:Filled 0.56 8.6s | V:FORZADO 0.54 16.1s | ida-vuelta -2.0$
12:20:19 p7 | P a2 mny+0 (real +0.39) 766/764 | mid 0.740 spr 2.7% | C:Filled 0.74 1.0s | V:FORZADO 0.7599999999999999 16.1s | ida-vuelta 2.0$
12:20:49 p7 | P a3 mny+0 (real +0.39) 766/763 | mid 0.910 spr 2.2% | C:Filled 0.91 4.6s | V:FORZADO 0.9000000000000001 16.7s | ida-vuelta -1.0$
12:21:19 p7 | P a4 mny+0 (real +0.39) 766/762 | mid 1.000 spr 2.0% | C:Filled 1.01 1.0s | V:FORZADO 0.9400000000000001 16.1s | ida-vuelta -7.0$
12:21:46 p7 | C a2 mny+3 (real +2.61) 763/765 | mid 1.545 spr 1.9% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:22:10 p7 | C a2 mny+5 (real +4.61) 761/763 | mid 1.885 spr 10.1% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:22:35 p7 | C a3 mny+5 (real +4.61) 761/764 | mid 2.720 spr 7.4% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:23:15 p7 | C a4 mny+5 (real +4.54) 761/765 | mid 3.480 spr 4.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:23:42 p7 | C a2 mny+10 (real +9.54) 756/758 | mid 1.985 spr 17.6% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:24:07 p7 | C a3 mny+10 (real +9.54) 756/759 | mid 2.985 spr 11.7% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
12:24:32 p7 | C a4 mny+10 (real +9.54) 756/760 | mid 3.965 spr 7.8% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:24:57 p7 | C a2 mny+20 (real +19.54) 746/748 | mid 1.995 spr 19.5% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
12:25:22 p7 | C a3 mny+20 (real +19.54) 746/749 | mid 2.990 spr 12.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:25:59 p7 | C a4 mny+20 (real +19.93) 746/750 | mid 4.000 spr 9.5% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:26:39 p8 | P a2 mny-5 (real -4.99) 761/759 | mid 0.030 spr 66.7% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:27:07 p8 | P a3 mny-5 (real -4.99) 761/758 | mid 0.030 spr 66.7% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:27:33 p8 | P a4 mny-5 (real -4.99) 761/757 | mid 0.030 spr 66.7% | C:Filled 0.04 0.5s | V:FORZADO 0.020000000000000004 16.1s | ida-vuelta -2.0$
12:28:00 p8 | P a2 mny-3 (real -2.99) 763/761 | mid 0.090 spr 22.2% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:28:25 p8 | P a3 mny-3 (real -2.99) 763/760 | mid 0.110 spr 18.2% | C:Filled 0.13 3.0s | V:FORZADO 0.10999999999999999 41.4s | ida-vuelta -2.0$
12:29:19 p8 | P a4 mny-3 (real -2.99) 763/759 | mid 0.120 spr 16.7% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:30:36 p8 | C a2 mny+0 (real -0.25) 766/768 | mid 0.480 spr 4.2% | C:Filled 0.47 6.1s | V:FORZADO 0.45999999999999996 40.4s | ida-vuelta -1.0$
12:31:36 p8 | P a2 mny+0 (real +0.25) 766/764 | mid 0.770 spr 2.6% | C:Filled 0.8 0.5s | V:FORZADO 0.7300000000000001 40.4s | ida-vuelta -7.0$
12:33:36 p1 | P a4 mny-5 (real -5.49) 760/756 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
12:34:04 p1 | P a2 mny-3 (real -3.49) 762/760 | mid 0.050 spr 40.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
12:34:30 p1 | P a3 mny-3 (real -3.49) 762/759 | mid 0.060 spr 33.3% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
12:34:55 p1 | P a4 mny-3 (real -3.49) 762/758 | mid 0.060 spr 33.3% | C:Filled 0.06 1.0s | V:FORZADO 0.04000000000000001 48.5s | ida-vuelta -2.0$
12:35:57 p1 | P a2 mny-2 (real -2.49) 763/761 | mid 0.100 spr 20.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
12:36:21 p1 | P a3 mny-2 (real -2.49) 763/760 | mid 0.120 spr 16.7% | C:Filled 0.09 10.6s | V:FORZADO 0.07 41.3s | ida-vuelta -2.0$
12:37:36 p1 | P a4 mny-2 (real -2.28) 764/760 | mid 0.160 spr 12.5% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:38:04 p1 | P a2 mny-1 (real -1.28) 765/763 | mid 0.280 spr 7.1% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
12:38:30 p1 | P a3 mny-1 (real -1.28) 765/762 | mid 0.320 spr 6.3% | C:Filled 0.34 1.0s | V:FORZADO 0.32 16.1s | ida-vuelta -2.0$
12:38:57 p1 | P a4 mny-1 (real -1.28) 765/761 | mid 0.340 spr 5.9% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:39:22 p1 | P a2 mny+0 (real -0.28) 766/764 | mid 0.500 spr 4.0% | C:Filled 0.5 6.1s | V:FORZADO 0.48000000000000004 41.3s | ida-vuelta -2.0$
12:40:19 p1 | P a3 mny+0 (real -0.28) 766/763 | mid 0.590 spr 3.4% | C:Filled 0.55 3.6s | V:FORZADO 0.5 16.1s | ida-vuelta -5.0$
12:41:01 p1 | P a4 mny+0 (real -0.30) 766/762 | mid 0.560 spr 3.6% | C:Filled 0.56 3.1s | V:FORZADO 0.55 16.1s | ida-vuelta -1.0$
12:41:36 p1 | C a2 mny+1 (real +1.30) 765/767 | mid 1.235 spr 2.4% | C:Filled 1.23 6.1s | V:FORZADO 1.21 16.1s | ida-vuelta -2.0$
12:42:08 p1 | P a2 mny+1 (real +0.70) 767/765 | mid 0.770 spr 2.6% | C:Filled 0.8 1.5s | V:FORZADO 0.76 16.1s | ida-vuelta -4.0$
12:42:36 p1 | P a3 mny+1 (real +0.70) 767/764 | mid 0.930 spr 2.2% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:43:01 p1 | P a4 mny+1 (real +0.70) 767/763 | mid 1.010 spr 2.0% | C:Filled 1.06 2.0s | V:FORZADO 1.0399999999999998 16.1s | ida-vuelta -2.0$
12:43:29 p1 | C a2 mny+2 (real +2.30) 764/766 | mid 1.560 spr 2.6% | C:Filled 1.54 1.5s | V:FORZADO 1.5299999999999998 40.9s | ida-vuelta -1.0$
12:44:34 p1 | C a3 mny+2 (real +2.33) 764/767 | mid 2.080 spr 1.9% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
12:45:01 p1 | P a3 mny+2 (real +1.67) 768/765 | mid 1.470 spr 2.7% | C:RECHAZADA None 1.5s | V:None None Nones | ida-vuelta None$
12:45:10 p1 | C a4 mny+2 (real +2.33) 764/768 | mid 2.380 spr 1.7% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
12:45:15 p1 | P a4 mny+2 (real +1.67) 768/764 | mid 1.610 spr 2.5% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
12:45:20 p1 | C a2 mny+3 (real +3.33) 763/765 | mid 1.775 spr 2.8% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
12:45:25 p1 | P a2 mny+3 (real +2.67) 769/767 | mid 1.590 spr 2.5% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
12:46:02 p1 | C a3 mny+3 (real +2.64) 764/767 | mid 2.030 spr 2.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
12:46:29 p1 | P a3 mny+3 (real +3.36) 770/767 | mid 2.555 spr 4.3% | C:Filled 2.54 16.7s | V:NO_PLANA None 56.5s | ida-vuelta None$
12:47:52 p1 | C a4 mny+3 (real +2.64) 764/768 | mid 2.300 spr 1.7% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
12:47:58 p1 | P a4 mny+3 (real +3.36) 770/766 | mid 3.065 spr 3.6% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
12:48:03 p1 | C a2 mny+4 (real +3.64) 763/765 | mid 1.755 spr 2.8% | C:RECHAZADA None 1.5s | V:None None Nones | ida-vuelta None$
12:48:10 p1 | P a2 mny+4 (real +4.36) 771/769 | mid 1.885 spr 13.3% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
12:48:56 p1 | C a3 mny+4 (real +3.55) 763/766 | mid 2.530 spr 1.6% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
12:49:02 p1 | C a4 mny+4 (real +3.55) 763/767 | mid 3.070 spr 1.3% | C:RECHAZADA None 1.5s | V:None None Nones | ida-vuelta None$
12:49:10 p1 | C a2 mny+5 (real +4.55) 762/764 | mid 1.900 spr 9.5% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
12:49:15 p1 | C a3 mny+5 (real +4.55) 762/765 | mid 2.760 spr 6.5% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
12:49:19 p1 | C a4 mny+5 (real +4.55) 762/766 | mid 3.500 spr 4.6% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
12:52:56 p2 | P a4 mny-5 (real -5.29) 761/757 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:53:23 p2 | P a2 mny-3 (real -3.29) 763/761 | mid 0.050 spr 40.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:53:48 p2 | P a3 mny-3 (real -3.29) 763/760 | mid 0.060 spr 33.3% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:54:12 p2 | P a4 mny-3 (real -3.29) 763/759 | mid 0.060 spr 33.3% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:54:37 p2 | P a2 mny-2 (real -2.29) 764/762 | mid 0.130 spr 15.4% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:55:01 p2 | P a3 mny-2 (real -2.29) 764/761 | mid 0.140 spr 14.3% | C:Filled 0.14 15.2s | V:NO_PLANA 0.13 73.2s | ida-vuelta -1.0$
12:57:19 p2 | C a4 mny-2 (real -1.86) 768/772 | mid 0.120 spr 16.7% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
12:57:46 p2 | P a4 mny-2 (real -2.14) 764/760 | mid 0.160 spr 12.5% | C:Filled 0.15 11.2s | V:NO_PLANA 0.12 72.8s | ida-vuelta -3.0$
12:59:20 p2 | C a2 mny-1 (real -0.86) 767/769 | mid 0.280 spr 7.1% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
12:59:46 p2 | P a2 mny-1 (real -1.14) 765/763 | mid 0.280 spr 7.1% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:00:10 p2 | C a3 mny-1 (real -0.86) 767/770 | mid 0.300 spr 6.7% | C:Filled 0.4 16.1s | V:NO_PLANA 0.3 73.7s | ida-vuelta -10.0$
13:01:51 p2 | P a3 mny-1 (real -1.14) 765/762 | mid 0.320 spr 6.3% | C:Filled 0.3 13.1s | V:NO_PLANA 0.3 48.4s | ida-vuelta 0.0$
13:04:28 p2 | P a4 mny-1 (real -1.02) 765/761 | mid 0.340 spr 5.9% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:04:54 p2 | C a2 mny+2 (real +2.02) 764/766 | mid 1.450 spr 2.8% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
13:04:59 p2 | C a2 mny+3 (real +3.02) 763/765 | mid 1.725 spr 2.9% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
13:05:04 p2 | C a3 mny+3 (real +3.02) 763/766 | mid 2.360 spr 1.7% | C:RECHAZADA None 1.5s | V:None None Nones | ida-vuelta None$
13:05:11 p2 | C a2 mny+4 (real +4.02) 762/764 | mid 1.865 spr 5.9% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
13:05:16 p2 | C a3 mny+4 (real +4.02) 762/765 | mid 2.680 spr 3.7% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
13:08:06 p2 | C a2 mny+5 (real +4.81) 761/763 | mid 1.985 spr 10.6% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
13:08:14 p2 | C a3 mny+5 (real +4.81) 761/764 | mid 2.870 spr 7.7% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
13:08:18 p2 | C a4 mny+5 (real +4.81) 761/765 | mid 3.645 spr 5.2% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
13:09:11 p3 | P a2 mny-5 (real -4.75) 761/759 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:09:38 p3 | P a3 mny-5 (real -4.75) 761/758 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:10:02 p3 | P a4 mny-5 (real -4.75) 761/757 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:10:28 p3 | P a2 mny-3 (real -2.75) 763/761 | mid 0.080 spr 25.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:10:52 p3 | P a3 mny-3 (real -2.75) 763/760 | mid 0.090 spr 22.2% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:11:17 p3 | P a4 mny-3 (real -2.75) 763/759 | mid 0.100 spr 20.0% | C:Filled 0.1 12.6s | V:NO_PLANA 0.08 73.8s | ida-vuelta -2.0$
13:14:16 p3 | P a2 mny-2 (real -1.77) 764/762 | mid 0.130 spr 15.4% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:14:54 p3 | P a3 mny-2 (real -1.77) 764/761 | mid 0.150 spr 13.3% | C:Filled 0.21 10.1s | V:NO_PLANA 0.29000000000000004 72.6s | ida-vuelta 8.0$
13:16:28 p3 | P a4 mny-2 (real -1.77) 764/760 | mid 0.160 spr 12.5% | C:NO_LLENA None 20.1s | V:None None Nones | ida-vuelta None$
13:16:54 p3 | C a2 mny+4 (real +3.77) 762/764 | mid 1.860 spr 5.4% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
13:16:59 p3 | C a2 mny+5 (real +4.77) 761/763 | mid 1.940 spr 9.3% | C:RECHAZADA None 0.5s | V:None None Nones | ida-vuelta None$
13:17:04 p3 | C a3 mny+5 (real +4.77) 761/764 | mid 2.845 spr 6.7% | C:RECHAZADA None 1.0s | V:None None Nones | ida-vuelta None$
13:20:42 p4 | P a2 mny-5 (real -5.04) 760/758 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:21:08 p4 | P a3 mny-5 (real -5.04) 760/757 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:21:33 p4 | P a4 mny-5 (real -5.04) 760/756 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:21:58 p4 | P a2 mny-3 (real -3.04) 762/760 | mid 0.090 spr 22.2% | C:Filled 0.06 15.7s | V:NO_PLANA 0.04 73.3s | ida-vuelta -2.0$
13:23:38 p4 | P a3 mny-3 (real -3.04) 762/759 | mid 0.100 spr 20.0% | C:NO_LLENA None 20.1s | V:None None Nones | ida-vuelta None$
13:24:04 p4 | P a4 mny-3 (real -3.04) 762/758 | mid 0.110 spr 18.2% | C:Filled 0.07 5.6s | V:NO_PLANA 0.06999999999999999 73.9s | ida-vuelta -0.0$
13:26:16 p4 | C a2 mny-2 (real -1.98) 767/769 | mid 0.090 spr 22.2% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:29:57 p1 | P a2 mny-5 (real -4.79) 760/758 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:30:26 p1 | P a3 mny-5 (real -4.79) 760/757 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:30:50 p1 | P a4 mny-5 (real -4.79) 760/756 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:31:15 p1 | P a2 mny-3 (real -2.79) 762/760 | mid 0.070 spr 28.6% | C:Filled 0.07 15.7s | V:FORZADO 0.049999999999999996 16.2s | ida-vuelta -2.0$
13:31:57 p1 | P a3 mny-3 (real -2.79) 762/759 | mid 0.080 spr 25.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:32:21 p1 | P a4 mny-3 (real -2.79) 762/758 | mid 0.090 spr 22.2% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:32:59 p1 | P a2 mny-2 (real -1.85) 763/761 | mid 0.150 spr 13.3% | C:Filled 0.15 5.1s | V:FORZADO 0.13 16.1s | ida-vuelta -2.0$
13:33:34 p1 | P a3 mny-2 (real -1.85) 763/760 | mid 0.170 spr 11.8% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:33:59 p1 | P a4 mny-2 (real -1.85) 763/759 | mid 0.180 spr 11.1% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:34:25 p1 | C a2 mny+4 (real +3.85) 761/763 | mid 1.830 spr 8.7% | C:Filled 1.85 19.7s | V:FORZADO 1.77 17.2s | ida-vuelta -8.0$
13:35:12 p1 | C a2 mny+5 (real +4.85) 760/762 | mid 1.910 spr 8.4% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:35:37 p1 | C a3 mny+5 (real +4.85) 760/763 | mid 2.800 spr 5.7% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:36:15 p1 | C a4 mny+5 (real +4.65) 760/764 | mid 3.580 spr 3.4% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:36:55 p2 | P a2 mny-5 (real -4.65) 760/758 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:37:23 p2 | P a3 mny-5 (real -4.65) 760/757 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:37:48 p2 | P a4 mny-5 (real -4.65) 760/756 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:38:12 p2 | P a2 mny-3 (real -2.65) 762/760 | mid 0.080 spr 25.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:38:37 p2 | P a3 mny-3 (real -2.65) 762/759 | mid 0.090 spr 22.2% | C:Filled 0.12 3.0s | V:FORZADO 0.09 16.1s | ida-vuelta -3.0$
13:39:06 p2 | P a4 mny-3 (real -2.65) 762/758 | mid 0.100 spr 20.0% | C:Filled 0.1 3.5s | V:FORZADO 0.09 16.1s | ida-vuelta -1.0$
13:39:51 p2 | P a2 mny-2 (real -2.50) 762/760 | mid 0.080 spr 25.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:40:19 p2 | P a3 mny-2 (real -2.50) 762/759 | mid 0.090 spr 22.2% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:40:43 p2 | P a4 mny-2 (real -2.50) 762/758 | mid 0.100 spr 20.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:41:08 p2 | P a2 mny-1 (real -0.50) 764/762 | mid 0.390 spr 5.1% | C:Filled 0.42 12.1s | V:FORZADO 0.41000000000000003 16.1s | ida-vuelta -1.0$
13:41:48 p2 | P a3 mny-1 (real -0.50) 764/761 | mid 0.440 spr 4.5% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:42:13 p2 | P a4 mny-1 (real -0.50) 764/760 | mid 0.470 spr 4.3% | C:Filled 0.59 0.5s | V:FORZADO 0.5499999999999999 16.1s | ida-vuelta -4.0$
13:43:25 p2 | P a4 mny+0 (real -0.35) 764/760 | mid 0.560 spr 3.6% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:43:53 p2 | C a2 mny+2 (real +2.35) 762/764 | mid 1.550 spr 2.6% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:44:18 p2 | C a2 mny+3 (real +3.35) 761/763 | mid 1.775 spr 2.8% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:44:42 p2 | C a3 mny+3 (real +3.35) 761/764 | mid 2.480 spr 1.6% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:45:07 p2 | C a2 mny+4 (real +4.35) 760/762 | mid 1.920 spr 5.2% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:45:32 p2 | C a3 mny+4 (real +4.35) 760/763 | mid 2.765 spr 3.3% | C:NO_LLENA None 23.2s | V:None None Nones | ida-vuelta None$
13:46:31 p2 | C a2 mny+5 (real +4.58) 760/762 | mid 1.935 spr 6.7% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:46:59 p2 | C a3 mny+5 (real +4.58) 760/763 | mid 2.815 spr 4.6% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:47:36 p3 | P a2 mny-5 (real -4.66) 760/758 | mid 0.020 spr 100.0% | C:Filled 0.02 18.7s | V:FORZADO 0.0 16.6s | ida-vuelta -2.0$
13:48:26 p3 | P a3 mny-5 (real -4.66) 760/757 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:48:50 p3 | P a4 mny-5 (real -4.66) 760/756 | mid 0.020 spr 100.0% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:49:15 p3 | P a2 mny-3 (real -2.66) 762/760 | mid 0.060 spr 33.3% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:49:40 p3 | P a3 mny-3 (real -2.66) 762/759 | mid 0.070 spr 28.6% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:50:04 p3 | P a4 mny-3 (real -2.66) 762/758 | mid 0.080 spr 25.0% | C:Filled 0.07 14.7s | V:FORZADO 0.05 16.1s | ida-vuelta -2.0$
13:50:59 p3 | P a2 mny-2 (real -1.72) 763/761 | mid 0.110 spr 18.2% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:51:28 p3 | C a3 mny-2 (real -2.28) 767/770 | mid 0.080 spr 25.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
13:51:52 p3 | P a3 mny-2 (real -1.72) 763/760 | mid 0.120 spr 16.7% | C:NO_LLENA None 20.3s | V:None None Nones | ida-vuelta None$
13:52:17 p3 | C a4 mny-2 (real -2.28) 767/771 | mid 0.080 spr 25.0% | C:NO_LLENA None 20.2s | V:None None Nones | ida-vuelta None$
