2026-08-20 08:53:46 | DATA   | IBKR conectando a 127.0.0.1:4002 clientId=33
=== NOTIF === 2026-08-20 09:31:45 | RIESGO | BAG no cerró (2 pata/s viva/s) — cierre por patas al MID
=== NOTIF === 2026-08-20 09:31:46 | ORDEN | CIERRE MERCADO SPY C 770 x1
=== NOTIF === 2026-08-20 09:31:54 | ORDEN | CIERRE MERCADO SPY C 768 x1
2026-08-20 09:32:02 | DATA   | backfill SPY 120 S 1 min useRTH=False
=== NOTIF === 2026-08-20 09:32:04 | ORDEN | COMPRA VERTICAL SPY C L=766/S=768 x1 débito<=1.03
2026-08-20 09:32:07 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.58)
2026-08-20 09:32:07 | DATA   | cadena persistida 2026-08-20 09:32: 82 filas (fuente=live)
=== NOTIF === 2026-08-20 09:32:07 | ARRANQUE | RECALIBRA 09:32: saldo=591 nivel 6->5 tope 110->90 unidades 1->1 (ancho FIJO 2)
=== NOTIF === 2026-08-20 09:32:15 | ORDEN | COMPRA VERTICAL SPY P L=767/S=765 x1 débito<=0.74
=== NOTIF === 2026-08-20 09:32:26 | ORDEN | COMPRA VERTICAL SPY P L=769/S=767 x1 débito<=1.22
2026-08-20 09:33:02 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:33:07 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.59)
2026-08-20 09:33:07 | DATA   | cadena persistida 2026-08-20 09:33: 82 filas (fuente=live)
2026-08-20 09:33:08 | DATA   | IBKR conectando a 127.0.0.1:4002 clientId=33
=== NOTIF === 2026-08-20 09:33:09 | IBKR | IBKR conectado (paper 4002)
2026-08-20 09:33:09 | DATA   | IBKR desconectado
2026-08-20 09:34:02 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:34:06 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.85)
2026-08-20 09:34:06 | DATA   | cadena persistida 2026-08-20 09:34: 82 filas (fuente=live)
2026-08-20 09:34:06 | SENAL  | señal 09:33 C (gap_fade) -> solo_captura
2026-08-20 09:35:01 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:35:06 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.05)
2026-08-20 09:35:06 | DATA   | cadena persistida 2026-08-20 09:35: 82 filas (fuente=live)
2026-08-20 09:36:01 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:36:06 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.55)
2026-08-20 09:36:06 | DATA   | cadena persistida 2026-08-20 09:36: 82 filas (fuente=live)
2026-08-20 09:36:06 | SENAL  | señal 09:35 P (v1) -> solo_captura
2026-08-20 09:37:01 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:37:05 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.51)
2026-08-20 09:37:05 | DATA   | cadena persistida 2026-08-20 09:37: 82 filas (fuente=live)
2026-08-20 09:38:00 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:38:05 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.22)
2026-08-20 09:38:05 | DATA   | cadena persistida 2026-08-20 09:38: 82 filas (fuente=live)
2026-08-20 09:38:45 | DATA   | IBKR conectando a 127.0.0.1:4002 clientId=34
=== NOTIF === 2026-08-20 09:38:45 | IBKR | IBKR conectado (paper 4002)
2026-08-20 09:38:48 | DATA   | cadena 20260820: 22 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.22)
=== NOTIF === 2026-08-20 09:38:50 | ORDEN | COMPRA VERTICAL SPY C L=769/S=771 x1 débito<=0.42
=== NOTIF === 2026-08-20 09:38:51 | ORDEN | COMPRA VERTICAL SPY C L=767/S=769 x1 débito<=0.88
=== NOTIF === 2026-08-20 09:38:53 | ORDEN | COMPRA VERTICAL SPY P L=768/S=766 x1 débito<=0.87
=== NOTIF === 2026-08-20 09:38:55 | ORDEN | COMPRA VERTICAL SPY P L=770/S=768 x1 débito<=1.37
2026-08-20 09:39:00 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:39:05 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.99)
2026-08-20 09:39:05 | DATA   | cadena persistida 2026-08-20 09:39: 82 filas (fuente=live)
2026-08-20 09:40:00 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:40:04 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.30)
2026-08-20 09:40:04 | DATA   | cadena persistida 2026-08-20 09:40: 82 filas (fuente=live)
2026-08-20 09:41:04 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:41:09 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.90)
2026-08-20 09:41:09 | DATA   | cadena persistida 2026-08-20 09:41: 82 filas (fuente=live)
2026-08-20 09:41:32 | DATA   | IBKR conectando a 127.0.0.1:4002 clientId=34
=== NOTIF === 2026-08-20 09:41:32 | IBKR | IBKR conectado (paper 4002)
2026-08-20 09:41:35 | DATA   | cadena 20260820: 22 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.90)
=== NOTIF === 2026-08-20 09:41:37 | ORDEN | COMPRA VERTICAL SPY C L=769/S=771 x1 débito<=0.45
2026-08-20 09:41:43 | DATA   | cadena 20260820: 14 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.90)
2026-08-20 09:42:04 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:42:08 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.22)
2026-08-20 09:42:08 | DATA   | cadena persistida 2026-08-20 09:42: 82 filas (fuente=live)
=== NOTIF === 2026-08-20 09:42:08 | RIESGO | SYNC 09:42: IBKR tiene 2 pata(s) 0DTE y el sistema se creía PLANO — adoptando
=== NOTIF === 2026-08-20 09:42:08 | RIESGO | ⚠️ 2 pata(s) 0DTE abiertas en IBKR SIN operación abierta en la BD — no se reconstruye; revisar y cerrar a mano
2026-08-20 09:43:03 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:43:08 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.57)
2026-08-20 09:43:08 | DATA   | cadena persistida 2026-08-20 09:43: 82 filas (fuente=live)
=== NOTIF === 2026-08-20 09:43:08 | RIESGO | SYNC 09:43: IBKR tiene 2 pata(s) 0DTE y el sistema se creía PLANO — adoptando
=== NOTIF === 2026-08-20 09:43:08 | RIESGO | ⚠️ 2 pata(s) 0DTE abiertas en IBKR SIN operación abierta en la BD — no se reconstruye; revisar y cerrar a mano
=== NOTIF === 2026-08-20 09:43:46 | RIESGO | BAG no cerró (2 pata/s viva/s) — cierre por patas al MID
=== NOTIF === 2026-08-20 09:43:46 | ORDEN | CIERRE MERCADO SPY C 771 x1
=== NOTIF === 2026-08-20 09:43:55 | ORDEN | CIERRE MERCADO SPY C 769 x1
2026-08-20 09:44:03 | DATA   | backfill SPY 120 S 1 min useRTH=False
=== NOTIF === 2026-08-20 09:44:06 | ORDEN | COMPRA VERTICAL SPY C L=767/S=769 x1 débito<=0.92
2026-08-20 09:44:08 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.68)
2026-08-20 09:44:08 | DATA   | cadena persistida 2026-08-20 09:44: 82 filas (fuente=live)
2026-08-20 09:45:03 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:45:07 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.37)
2026-08-20 09:45:07 | DATA   | cadena persistida 2026-08-20 09:45: 82 filas (fuente=live)
2026-08-20 09:45:24 | DATA   | cadena 20260820: 14 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.90)
2026-08-20 09:45:39 | DATA   | IBKR conectando a 127.0.0.1:4002 clientId=35
=== NOTIF === 2026-08-20 09:45:39 | IBKR | IBKR conectado (paper 4002)
2026-08-20 09:45:40 | DATA   | IBKR desconectado
2026-08-20 09:46:03 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:46:07 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.18)
2026-08-20 09:46:07 | DATA   | cadena persistida 2026-08-20 09:46: 82 filas (fuente=live)
=== NOTIF === 2026-08-20 09:46:07 | RIESGO | SYNC 09:46: IBKR tiene 2 pata(s) 0DTE y el sistema se creía PLANO — adoptando
=== NOTIF === 2026-08-20 09:46:07 | RIESGO | ⚠️ 2 pata(s) 0DTE abiertas en IBKR SIN operación abierta en la BD — no se reconstruye; revisar y cerrar a mano
2026-08-20 09:46:11 | DATA   | IBKR conectando a 127.0.0.1:4002 clientId=33
=== NOTIF === 2026-08-20 09:46:11 | IBKR | IBKR conectado (paper 4002)
2026-08-20 09:46:11 | DATA   | IBKR desconectado
2026-08-20 09:46:41 | DATA   | IBKR conectando a 127.0.0.1:4002 clientId=35
=== NOTIF === 2026-08-20 09:46:41 | IBKR | IBKR conectado (paper 4002)
2026-08-20 09:46:41 | DATA   | IBKR desconectado
2026-08-20 09:47:02 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:47:07 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.27)
2026-08-20 09:47:07 | DATA   | cadena persistida 2026-08-20 09:47: 82 filas (fuente=live)
=== NOTIF === 2026-08-20 09:47:07 | RIESGO | SYNC 09:47: IBKR tiene 2 pata(s) 0DTE y el sistema se creía PLANO — adoptando
=== NOTIF === 2026-08-20 09:47:07 | RIESGO | ⚠️ 2 pata(s) 0DTE abiertas en IBKR SIN operación abierta en la BD — no se reconstruye; revisar y cerrar a mano
=== NOTIF === 2026-08-20 09:47:27 | RIESGO | BAG no cerró (2 pata/s viva/s) — cierre por patas al MID
=== NOTIF === 2026-08-20 09:47:28 | ORDEN | CIERRE MERCADO SPY C 769 x1
=== NOTIF === 2026-08-20 09:47:36 | ORDEN | CIERRE MERCADO SPY C 767 x1
=== NOTIF === 2026-08-20 09:47:46 | ORDEN | COMPRA VERTICAL SPY P L=768/S=766 x1 débito<=0.82
2026-08-20 09:48:02 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:48:07 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.02)
2026-08-20 09:48:07 | DATA   | cadena persistida 2026-08-20 09:48: 82 filas (fuente=live)
2026-08-20 09:49:02 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:49:06 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.81)
2026-08-20 09:49:06 | DATA   | cadena persistida 2026-08-20 09:49: 82 filas (fuente=live)
=== NOTIF === 2026-08-20 09:49:48 | ORDEN | COMPRA VERTICAL SPY P L=770/S=768 x1 débito<=1.33
2026-08-20 09:50:01 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:50:06 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.15)
2026-08-20 09:50:06 | DATA   | cadena persistida 2026-08-20 09:50: 82 filas (fuente=live)
2026-08-20 09:50:45 | DATA   | IBKR conectando a 127.0.0.1:4002 clientId=34
=== NOTIF === 2026-08-20 09:50:45 | IBKR | IBKR conectado (paper 4002)
2026-08-20 09:50:50 | DATA   | cadena 20260820: 90 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.15)
=== NOTIF === 2026-08-20 09:50:52 | ORDEN | COMPRA VERTICAL SPY P L=768/S=765 x1 débito<=1.15
=== NOTIF === 2026-08-20 09:50:54 | ORDEN | COMPRA VERTICAL SPY C L=766/S=769 x1 débito<=1.49
2026-08-20 09:51:01 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:51:06 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.13)
2026-08-20 09:51:06 | DATA   | cadena persistida 2026-08-20 09:51: 82 filas (fuente=live)
2026-08-20 09:51:13 | DATA   | cadena 20260820: 14 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.15)
2026-08-20 09:51:41 | DATA   | IBKR conectando a 127.0.0.1:4002 clientId=35
=== NOTIF === 2026-08-20 09:51:42 | IBKR | IBKR conectado (paper 4002)
2026-08-20 09:51:42 | DATA   | IBKR desconectado
2026-08-20 09:52:01 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:52:05 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.73)
2026-08-20 09:52:05 | DATA   | cadena persistida 2026-08-20 09:52: 82 filas (fuente=live)
=== NOTIF === 2026-08-20 09:52:05 | RIESGO | SYNC 09:52: IBKR tiene 2 pata(s) 0DTE y el sistema se creía PLANO — adoptando
=== NOTIF === 2026-08-20 09:52:05 | RIESGO | ⚠️ 2 pata(s) 0DTE abiertas en IBKR SIN operación abierta en la BD — no se reconstruye; revisar y cerrar a mano
=== NOTIF === 2026-08-20 09:52:16 | RIESGO | BAG no cerró (2 pata/s viva/s) — cierre por patas al MID
=== NOTIF === 2026-08-20 09:52:16 | ORDEN | CIERRE MERCADO SPY C 769 x1
=== NOTIF === 2026-08-20 09:52:24 | ORDEN | CIERRE MERCADO SPY C 766 x1
=== NOTIF === 2026-08-20 09:52:34 | ORDEN | COMPRA VERTICAL SPY C L=764/S=768 x1 débito<=2.66
2026-08-20 09:52:41 | DATA   | cadena 20260820: 14 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.15)
2026-08-20 09:53:00 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:53:00 | DATA   | IBKR conectando a 127.0.0.1:4002 clientId=34
=== NOTIF === 2026-08-20 09:53:01 | IBKR | IBKR conectado (paper 4002)
2026-08-20 09:53:05 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.57)
2026-08-20 09:53:05 | DATA   | cadena persistida 2026-08-20 09:53: 82 filas (fuente=live)
=== NOTIF === 2026-08-20 09:53:05 | RIESGO | SYNC 09:53: IBKR tiene 2 pata(s) 0DTE y el sistema se creía PLANO — adoptando
=== NOTIF === 2026-08-20 09:53:05 | RIESGO | ⚠️ 2 pata(s) 0DTE abiertas en IBKR SIN operación abierta en la BD — no se reconstruye; revisar y cerrar a mano
2026-08-20 09:53:11 | DATA   | cadena 20260820: 90 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.57)
=== NOTIF === 2026-08-20 09:53:14 | ORDEN | COMPRA VERTICAL SPY C L=766/S=769 x1 débito<=1.28
2026-08-20 09:54:00 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:54:00 | DATA   | cadena 20260820: 14 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.57)
2026-08-20 09:54:04 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.50)
2026-08-20 09:54:04 | DATA   | cadena persistida 2026-08-20 09:54: 82 filas (fuente=live)
=== NOTIF === 2026-08-20 09:54:04 | RIESGO | SYNC 09:54: IBKR tiene 4 pata(s) 0DTE y el sistema se creía PLANO — adoptando
=== NOTIF === 2026-08-20 09:54:04 | RIESGO | ⚠️ 4 pata(s) 0DTE abiertas en IBKR SIN operación abierta en la BD — no se reconstruye; revisar y cerrar a mano
=== NOTIF === 2026-08-20 09:55:03 | RIESGO | BAG no cerró (4 pata/s viva/s) — cierre por patas al MID
=== NOTIF === 2026-08-20 09:55:03 | ORDEN | CIERRE MERCADO SPY C 768 x1
2026-08-20 09:55:04 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:55:09 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.96)
2026-08-20 09:55:09 | DATA   | cadena persistida 2026-08-20 09:55: 82 filas (fuente=live)
=== NOTIF === 2026-08-20 09:55:09 | RIESGO | SYNC 09:55: IBKR tiene 3 pata(s) 0DTE y el sistema se creía PLANO — adoptando
=== NOTIF === 2026-08-20 09:55:09 | RIESGO | ⚠️ 3 pata(s) 0DTE abiertas en IBKR SIN operación abierta en la BD — no se reconstruye; revisar y cerrar a mano
=== NOTIF === 2026-08-20 09:55:11 | ORDEN | CIERRE MERCADO SPY C 769 x1
=== NOTIF === 2026-08-20 09:55:19 | ORDEN | CIERRE MERCADO SPY C 764 x1
=== NOTIF === 2026-08-20 09:55:28 | ORDEN | CIERRE MERCADO SPY C 766 x1
=== NOTIF === 2026-08-20 09:55:38 | ORDEN | COMPRA VERTICAL SPY P L=768/S=765 x1 débito<=1.36
2026-08-20 09:55:46 | DATA   | cadena 20260820: 14 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.57)
2026-08-20 09:56:04 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:56:08 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 767.20)
2026-08-20 09:56:08 | DATA   | cadena persistida 2026-08-20 09:56: 82 filas (fuente=live)
=== NOTIF === 2026-08-20 09:56:09 | RIESGO | SYNC 09:56: IBKR tiene 2 pata(s) 0DTE y el sistema se creía PLANO — adoptando
=== NOTIF === 2026-08-20 09:56:09 | RIESGO | ⚠️ 2 pata(s) 0DTE abiertas en IBKR SIN operación abierta en la BD — no se reconstruye; revisar y cerrar a mano
2026-08-20 09:56:42 | DATA   | IBKR conectando a 127.0.0.1:4002 clientId=35
=== NOTIF === 2026-08-20 09:56:42 | IBKR | IBKR conectado (paper 4002)
2026-08-20 09:56:42 | DATA   | IBKR desconectado
=== NOTIF === 2026-08-20 09:56:49 | RIESGO | BAG no cerró (2 pata/s viva/s) — cierre por patas al MID
=== NOTIF === 2026-08-20 09:56:49 | ORDEN | CIERRE MERCADO SPY P 765 x1
=== NOTIF === 2026-08-20 09:56:57 | ORDEN | CIERRE MERCADO SPY P 768 x1
2026-08-20 09:57:04 | DATA   | backfill SPY 120 S 1 min useRTH=False
=== NOTIF === 2026-08-20 09:57:08 | ORDEN | COMPRA VERTICAL SPY C L=765/S=768 x1 débito<=1.64
2026-08-20 09:57:08 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.51)
2026-08-20 09:57:08 | DATA   | cadena persistida 2026-08-20 09:57: 82 filas (fuente=live)
2026-08-20 09:57:19 | DATA   | cadena 20260820: 14 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.57)
2026-08-20 09:58:03 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:58:08 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.25)
2026-08-20 09:58:08 | DATA   | cadena persistida 2026-08-20 09:58: 82 filas (fuente=live)
=== NOTIF === 2026-08-20 09:58:08 | RIESGO | SYNC 09:58: IBKR tiene 2 pata(s) 0DTE y el sistema se creía PLANO — adoptando
=== NOTIF === 2026-08-20 09:58:08 | RIESGO | ⚠️ 2 pata(s) 0DTE abiertas en IBKR SIN operación abierta en la BD — no se reconstruye; revisar y cerrar a mano
=== NOTIF === 2026-08-20 09:58:22 | RIESGO | BAG no cerró (2 pata/s viva/s) — cierre por patas al MID
=== NOTIF === 2026-08-20 09:58:22 | ORDEN | CIERRE MERCADO SPY C 768 x1
=== NOTIF === 2026-08-20 09:58:30 | ORDEN | CIERRE MERCADO SPY C 765 x1
=== NOTIF === 2026-08-20 09:58:40 | ORDEN | COMPRA VERTICAL SPY C L=764/S=768 x1 débito<=2.40
2026-08-20 09:58:50 | DATA   | cadena 20260820: 14 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.57)
2026-08-20 09:59:03 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 09:59:07 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.60)
2026-08-20 09:59:07 | DATA   | cadena persistida 2026-08-20 09:59: 82 filas (fuente=live)
=== NOTIF === 2026-08-20 09:59:07 | RIESGO | SYNC 09:59: IBKR tiene 2 pata(s) 0DTE y el sistema se creía PLANO — adoptando
=== NOTIF === 2026-08-20 09:59:07 | RIESGO | ⚠️ 2 pata(s) 0DTE abiertas en IBKR SIN operación abierta en la BD — no se reconstruye; revisar y cerrar a mano
=== NOTIF === 2026-08-20 09:59:52 | RIESGO | BAG no cerró (2 pata/s viva/s) — cierre por patas al MID
=== NOTIF === 2026-08-20 09:59:53 | ORDEN | CIERRE MERCADO SPY C 768 x1
=== NOTIF === 2026-08-20 10:00:01 | ORDEN | CIERRE MERCADO SPY C 764 x1
2026-08-20 10:00:03 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 10:00:07 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.55)
2026-08-20 10:00:07 | DATA   | cadena persistida 2026-08-20 10:00: 82 filas (fuente=live)
=== NOTIF === 2026-08-20 10:00:11 | ORDEN | COMPRA VERTICAL SPY P L=768/S=764 x1 débito<=1.61
2026-08-20 10:00:27 | DATA   | cadena 20260820: 14 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.57)
2026-08-20 10:01:02 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 10:01:07 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.51)
2026-08-20 10:01:07 | DATA   | cadena persistida 2026-08-20 10:01: 82 filas (fuente=live)
=== NOTIF === 2026-08-20 10:01:07 | RIESGO | SYNC 10:01: IBKR tiene 2 pata(s) 0DTE y el sistema se creía PLANO — adoptando
=== NOTIF === 2026-08-20 10:01:07 | RIESGO | ⚠️ 2 pata(s) 0DTE abiertas en IBKR SIN operación abierta en la BD — no se reconstruye; revisar y cerrar a mano
=== NOTIF === 2026-08-20 10:01:30 | RIESGO | BAG no cerró (2 pata/s viva/s) — cierre por patas al MID
=== NOTIF === 2026-08-20 10:01:30 | ORDEN | CIERRE MERCADO SPY P 764 x1
=== NOTIF === 2026-08-20 10:01:38 | ORDEN | CIERRE MERCADO SPY P 768 x1
2026-08-20 10:01:42 | DATA   | IBKR conectando a 127.0.0.1:4002 clientId=35
=== NOTIF === 2026-08-20 10:01:42 | IBKR | IBKR conectado (paper 4002)
2026-08-20 10:01:43 | DATA   | IBKR desconectado
=== NOTIF === 2026-08-20 10:01:49 | ORDEN | COMPRA VERTICAL SPY C L=745/S=749 x1 débito<=3.50
2026-08-20 10:02:02 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 10:02:07 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.64)
2026-08-20 10:02:07 | DATA   | cadena persistida 2026-08-20 10:02: 82 filas (fuente=live)
2026-08-20 10:03:02 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 10:03:06 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.12)
2026-08-20 10:03:06 | DATA   | cadena persistida 2026-08-20 10:03: 82 filas (fuente=live)
2026-08-20 10:04:01 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 10:04:06 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.24)
2026-08-20 10:04:06 | DATA   | cadena persistida 2026-08-20 10:04: 82 filas (fuente=live)
2026-08-20 10:05:01 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 10:05:06 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 765.98)
2026-08-20 10:05:06 | DATA   | cadena persistida 2026-08-20 10:05: 82 filas (fuente=live)
2026-08-20 10:06:01 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 10:06:05 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.09)
2026-08-20 10:06:05 | DATA   | cadena persistida 2026-08-20 10:06: 82 filas (fuente=live)
2026-08-20 10:06:43 | DATA   | IBKR conectando a 127.0.0.1:4002 clientId=35
=== NOTIF === 2026-08-20 10:06:43 | IBKR | IBKR conectado (paper 4002)
2026-08-20 10:06:43 | DATA   | IBKR desconectado
2026-08-20 10:07:00 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 10:07:05 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.30)
2026-08-20 10:07:05 | DATA   | cadena persistida 2026-08-20 10:07: 82 filas (fuente=live)
2026-08-20 10:08:00 | DATA   | backfill SPY 120 S 1 min useRTH=False
2026-08-20 10:08:05 | DATA   | cadena 20260820: 82 contratos (ITM+OTM C/P) capturados y cancelados (spot 766.41)
2026-08-20 10:08:05 | DATA   | cadena persistida 2026-08-20 10:08: 82 filas (fuente=live)
2026-08-20 10:09:00 | DATA   | backfill SPY 120 S 1 min useRTH=False
